t_s,Line,I_exp_A,V_exp_V,Ah [Ah],SOC,T_exp_degC,Current_temp_1813 Ch 14 Bottom,Current_temp_1813 Ch 14 Top
567945.982,804,-5.479424353,3.980071906,4.163448777,0.976327263,10.062,10,10
567946.182,804,-5.479424353,3.980071906,4.163144375,0.976255881,10.062,10,10
567946.382,804,-5.479424353,3.980071906,4.162839958,0.976184495,10.062,10,10
567946.583,804,-5.480076432,3.980263662,4.162535007,0.976112984,10.062,10,10
567946.782,804,-5.480076432,3.980263662,4.162231084,0.976041714,10.062,10,10
567946.983,804,-5.480076432,3.980263662,4.161926185,0.975970216,10.062,10,10
567947.183,804,-5.480076432,3.980263662,4.161621602,0.975898791,10.062,10,10
567947.382,804,-5.480076432,3.980263662,4.161317648,0.975827514,10.062,10,10
567947.583,804,-5.480076432,3.980263662,4.161012688,0.975756001,10.062,10,10
567947.783,804,-5.480076432,3.980263662,4.160708479,0.975684664,10.062,10,10
567947.983,804,-5.480076432,3.980071906,4.160403795,0.975613216,10.062,10,10
567948.182,804,-5.480076432,3.980071906,4.160099808,0.975541931,10.062,10,10
567948.382,804,-5.480076432,3.980071906,4.159795482,0.975470566,10.062,10,10
567948.583,804,-5.480076432,3.980071906,4.159490549,0.97539906,10.062,10,10
567948.782,804,-5.480076432,3.979880151,4.159186589,0.975327781,10.062,10,10
567948.982,804,-5.480076432,3.980071906,4.15888214,0.975256388,10.062,10,10
567949.183,804,-5.480076432,3.979880151,4.158577273,0.975184897,10.062,10,10
567949.382,804,-5.480076432,3.979880151,4.158273242,0.975113602,10.062,10,10
567949.387,804,-5.112303573,3.983715256,4.158266137,0.975111936,10.062,10,10
567949.582,804,-5.189248958,3.983523501,4.157985847,0.975046208,10.062,10,10
567949.783,804,-5.198378072,3.983523501,4.157696757,0.974978416,10.062,10,10
567949.982,804,-5.199030152,3.983715256,4.157408435,0.974910805,10.062,10,10
567950.182,804,-5.199030152,3.983715256,4.157119467,0.974843042,10.062,10,10
567950.382,804,-5.199030152,3.983715256,4.156830757,0.97477534,10.062,10,10
567950.583,804,-5.199682231,3.983715256,4.156541579,0.974707527,10.062,10,10
567950.782,804,-5.199030152,3.983715256,4.156252948,0.974639844,10.062,10,10
567950.983,804,-5.199030152,3.983715256,4.155963645,0.974572002,10.062,10,10
567951.182,804,-5.199030152,3.983715256,4.155675173,0.974504355,10.062,10,10
567951.382,804,-5.199030152,3.983715256,4.155386541,0.974436672,10.062,10,10
567951.582,804,-5.200334311,3.983715256,4.155097416,0.974368872,10.062,10,10
567951.783,804,-5.199682231,3.983715256,4.154808412,0.9743011,10.062,10,10
567951.982,804,-5.199682231,3.983715256,4.154519715,0.974233401,10.062,10,10
567952.183,804,-5.199682231,3.983715256,4.154230443,0.974165567,10.062,10,10
567952.382,804,-5.199682231,3.983715256,4.153942013,0.97409793,10.062,10,10
567952.582,804,-5.200334311,3.983523501,4.153653205,0.974030205,10.062,10,10
567952.782,804,-5.199682231,3.983523501,4.15336436,0.973962471,10.062,10,10
567952.983,804,-5.199682231,3.983523501,4.153074812,0.973894572,10.062,10,10
567953.182,804,-5.200334311,3.983523501,4.152786602,0.973826987,10.062,10,10
567953.382,804,-5.200334311,3.983523501,4.152497718,0.973759244,10.062,10,10
567953.385,804,-4.288075038,3.991768977,4.152494564,0.973758504,10.062,10,10
567953.582,804,-4.370889139,3.994261795,4.15225572,0.973702495,10.062,10,10
567953.783,804,-4.379366173,3.994645305,4.1520123,0.973645413,10.062,10,10
567953.982,804,-4.379366173,3.995028816,4.151769354,0.973588442,10.062,10,10
567954.183,804,-4.380018253,3.995220571,4.151525634,0.97353129,10.062,10,10
567954.383,804,-4.380018253,3.995604081,4.15128232,0.973474233,10.062,10,10
567954.582,804,-4.380018253,3.995795837,4.151039137,0.973417207,10.062,10,10
567954.783,804,-4.380018253,3.995987592,4.150795582,0.973360093,10.062,10,10
567954.982,804,-4.380018253,3.996179347,4.150552562,0.973303105,10.062,10,10
567955.183,804,-4.380018253,3.996179347,4.150309035,0.973245998,10.062,10,10
567955.383,804,-4.380018253,3.996371102,4.150065657,0.973188926,10.062,10,10
567955.582,804,-4.380018253,3.996562858,4.149822686,0.973131949,10.062,10,10
567955.783,804,-4.380018253,3.996562858,4.14957895,0.973074793,10.062,10,10
567955.982,804,-4.380670332,3.996562858,4.149335768,0.973017767,10.062,10,10
567956.183,804,-4.380018253,3.996754613,4.149092401,0.972960698,10.062,10,10
567956.383,804,-4.380018253,3.996946368,4.148848824,0.972903579,10.062,10,10
567956.582,804,-4.380018253,3.996946368,4.148605995,0.972846636,10.062,10,10
567956.782,804,-4.380018253,3.996946368,4.148362573,0.972789553,10.062,10,10
567956.982,804,-4.380018253,3.997138123,4.148119329,0.972732513,10.062,10,10
567957.183,804,-4.380018253,3.996946368,4.147875695,0.972675381,10.062,10,10
567957.382,804,-4.380018253,3.997138123,4.147632656,0.972618388,10.062,10,10
567957.387,804,-3.699899295,4.004041312,4.147627516,0.972617183,10.062,10,10
567957.582,804,-3.789234192,4.004808333,4.147423133,0.972569255,10.062,10,10
567957.783,804,-3.799015385,4.005000089,4.147212063,0.972519759,10.062,10,10
567957.983,804,-3.799667464,4.005383599,4.14700087,0.972470235,10.062,10,10
567958.182,804,-3.800319544,4.005575354,4.146790145,0.97242082,10.05874,10,10
567958.382,804,-3.800319544,4.005958865,4.146578891,0.972371281,10.05874,10,10
567958.583,804,-3.800319544,4.00615062,4.146367563,0.972321724,10.062,10,10
567958.783,804,-3.800319544,4.006342375,4.146156472,0.972272223,10.062,10,10
567958.983,804,-3.799667464,4.006534131,4.145945285,0.9722227,10.062,10,10
567959.183,804,-3.799667464,4.006725886,4.145734229,0.972173208,10.062,10,10
567959.383,804,-3.799667464,4.006917641,4.145523109,0.9721237,10.05874,10,10
567959.582,804,-3.800319544,4.006917641,4.145312324,0.972074271,10.05874,10,10
567959.782,804,-3.799667464,4.007109396,4.145101228,0.972024769,10.062,10,10
567959.982,804,-3.799667464,4.007109396,4.144890201,0.971975283,10.062,10,10
567960.183,804,-3.799667464,4.007301152,4.144678747,0.971925698,10.05874,10,10
567960.382,804,-3.799667464,4.007492907,4.144468015,0.971876281,10.05874,10,10
567960.583,804,-3.799667464,4.007492907,4.144256605,0.971826705,10.05874,10,10
567960.783,804,-3.800319544,4.007492907,4.144045408,0.97177718,10.05874,10,10
567960.983,804,-3.799667464,4.007684662,4.143834277,0.97172767,10.05874,10,10
567961.183,804,-3.799667464,4.007684662,4.143623172,0.971678166,10.05874,10,10
567961.382,804,-3.800319544,4.007876417,4.14341245,0.971628751,10.062,10,10
567961.387,804,-3.321041084,4.012670298,4.143407838,0.97162767,10.062,10,10
567961.582,804,-3.409723901,4.013053809,4.143223993,0.971584558,10.062,10,10
567961.783,804,-3.418853015,4.013053809,4.143034049,0.971540016,10.062,10,10
567961.982,804,-3.419505094,4.013437319,4.142844305,0.971495521,10.062,10,10
567962.182,804,-3.420157174,4.013629075,4.142654332,0.971450973,10.062,10,10
567962.382,804,-3.420157174,4.01382083,4.142464332,0.971406418,10.062,10,10
567962.583,804,-3.420157174,4.014012585,4.142274097,0.971361808,10.062,10,10
567962.782,804,-3.420157174,4.01420434,4.142084282,0.971317296,10.062,10,10
567962.983,804,-3.420157174,4.014396096,4.141894111,0.971272701,10.062,10,10
567963.183,804,-3.420157174,4.014396096,4.141703924,0.971228103,10.062,10,10
567963.383,804,-3.420157174,4.014587851,4.141513989,0.971183563,10.062,10,10
567963.583,804,-3.420157174,4.014779606,4.141323958,0.971139001,10.062,10,10
567963.783,804,-3.420157174,4.014779606,4.141133899,0.971094432,10.05874,10,10
567963.983,804,-3.420157174,4.014971361,4.140944018,0.971049905,10.05874,10,10
567964.183,804,-3.420157174,4.014971361,4.140753786,0.971005295,10.05874,10,10
567964.382,804,-3.420157174,4.015163117,4.140564259,0.970960852,10.05874,10,10
567964.582,804,-3.420157174,4.015163117,4.140374087,0.970916256,10.062,10,10
567964.783,804,-3.420157174,4.015354872,4.140183744,0.970871621,10.062,10,10
567964.982,804,-3.420809253,4.015354872,4.139994151,0.970827161,10.062,10,10
567965.183,804,-3.420157174,4.015546627,4.139803731,0.970782508,10.062,10,10
567965.382,804,-3.420157174,4.015546627,4.13961417,0.970738056,10.062,10,10
567965.384,804,-3.263006005,4.016697159,4.139612186,0.970737591,10.062,10,10
567965.582,804,-3.349732584,4.016505403,4.139428832,0.970694594,10.062,10,10
567965.783,804,-3.358861697,4.016505403,4.139242322,0.970650858,10.062,10,10
567965.983,804,-3.359513777,4.016505403,4.139055657,0.970607085,10.062,10,10
567966.183,804,-3.359513777,4.016697159,4.138869029,0.970563321,10.062,10,10
567966.383,804,-3.359513777,4.016697159,4.138682359,0.970519547,10.062,10,10
567966.583,804,-3.359513777,4.016888914,4.1384956,0.970475752,10.062,,
567966.783,804,-3.359513777,4.016888914,4.138309091,0.970432016,10.062,,
567966.982,804,-3.360165856,4.017080669,4.138122733,0.970388315,10.062,,
567967.182,804,-3.360165856,4.017080669,4.137935975,0.97034452,10.062,10,10
567967.383,804,-3.360165856,4.017080669,4.137749196,0.97030072,10.062,10,10
567967.582,804,-3.360165856,4.017080669,4.137562574,0.970256957,10.062,10,10
567967.782,804,-3.360817936,4.017272424,4.137376003,0.970213207,10.062,10,10
567967.983,804,-3.360817936,4.017272424,4.137189092,0.970169376,10.062,10,10
567968.183,804,-3.360165856,4.017272424,4.137002247,0.970125561,10.062,10,10
567968.383,804,-3.360165856,4.017272424,4.136815548,0.97008178,10.062,10,10
567968.583,804,-3.360165856,4.01746418,4.13662898,0.97003803,10.062,10,10
567968.783,804,-3.360817936,4.017272424,4.136442309,0.969994256,10.062,10,10
567968.983,804,-3.360165856,4.01746418,4.136255457,0.969950439,10.062,10,10
567969.182,804,-3.360165856,4.01746418,4.136069191,0.96990676,10.062,10,10
567969.382,804,-3.360165856,4.017655935,4.135882517,0.969862985,10.062,10,10
567969.387,804,-3.360165856,4.017655935,4.13587785,0.96986189,10.062,10,10
567969.582,804,-3.360165856,4.017655935,4.135695841,0.969819209,10.062,10,10
567969.782,804,-3.360165856,4.017655935,4.135509056,0.969775408,10.062,10,10
567969.983,804,-3.360165856,4.017655935,4.1353222,0.969731591,10.062,10,10
567970.183,804,-3.360165856,4.017655935,4.135135368,0.969687779,10.062,10,10
567970.382,804,-3.360165856,4.017655935,4.134949138,0.969644108,10.062,10,10
567970.583,804,-3.360817936,4.017655935,4.134762109,0.969600249,10.062,10,10
567970.782,804,-3.360165856,4.017655935,4.13457575,0.969556548,10.062,10,10
567970.982,804,-3.360165856,4.017655935,4.134388949,0.969512744,10.062,10,10
567971.183,804,-3.360165856,4.017655935,4.134202123,0.969468933,10.062,10,10
567971.382,804,-3.360165856,4.01784769,4.134015554,0.969425182,10.062,10,10
567971.583,804,-3.360165856,4.01784769,4.133828717,0.969381369,10.062,10,10
567971.783,804,-3.360165856,4.01784769,4.133642094,0.969337606,10.062,10,10
567971.982,804,-3.360165856,4.01784769,4.133455541,0.96929386,10.062,10,10
567972.182,804,-3.360165856,4.01784769,4.133268973,0.96925011,10.062,10,10
567972.382,804,-3.360165856,4.01784769,4.133082258,0.969206325,10.062,10,10
567972.583,804,-3.360165856,4.018039445,4.132895304,0.969162484,10.062,10,10
567972.783,804,-3.360165856,4.01784769,4.132708771,0.969118742,10.062,10,10
567972.983,804,-3.360817936,4.01784769,4.132521953,0.969074934,10.062,10,10
567973.182,804,-3.360165856,4.018039445,4.132335633,0.969031242,10.062,10,10
567973.382,804,-3.360165856,4.018039445,4.132148957,0.968987466,10.062,10,10
567973.387,804,-3.719461681,4.014396096,4.132143785,0.968986253,10.062,10,10
567973.582,804,-3.808796578,4.012286788,4.131938358,0.968938081,10.062,10,10
567973.783,804,-3.817925691,4.011711522,4.131725991,0.968888281,10.062,10,10
567973.982,804,-3.818577771,4.011519767,4.131514335,0.968838648,10.062,10,10
567974.183,804,-3.818577771,4.011328012,4.131301972,0.968788849,10.062,10,10
567974.382,804,-3.818577771,4.011136256,4.131090055,0.968739154,10.062,10,10
567974.582,804,-3.81922985,4.011136256,4.130877741,0.968689366,10.062,10,10
567974.782,804,-3.81922985,4.010944501,4.130665726,0.968639649,10.062,10,10
567974.982,804,-3.81922985,4.010752746,4.130453548,0.968589893,10.062,10,10
567975.182,804,-3.81922985,4.010560991,4.130241372,0.968540138,10.062,10,10
567975.382,804,-3.81988193,4.010560991,4.130029164,0.968490376,10.062,10,10
567975.582,804,-3.81922985,4.010560991,4.129816968,0.968440616,10.062,10,10
567975.782,804,-3.81922985,4.010369235,4.129604652,0.968390828,10.062,10,10
567975.982,804,-3.81922985,4.010369235,4.1293926,0.968341102,10.062,10,10
567976.183,804,-3.81922985,4.01017748,4.129180103,0.968291271,10.062,10,10
567976.382,804,-3.81922985,4.01017748,4.128968225,0.968241586,10.062,10,10
567976.582,804,-3.81922985,4.009985725,4.128755864,0.968191787,10.062,10,10
567976.782,804,-3.81922985,4.009985725,4.128543794,0.968142057,10.062,10,10
567976.982,804,-3.81922985,4.009985725,4.128331564,0.968092289,10.062,10,10
567977.182,804,-3.81922985,4.009985725,4.128119367,0.968042529,10.062,10,10
567977.382,804,-3.81922985,4.00979397,4.127907334,0.967992807,10.062,10,10
567977.384,804,-3.859006702,4.009602215,4.127905191,0.967992305,10.062,10,10
567977.583,804,-3.950297837,4.008068173,4.12768853,0.967941498,10.062,10,10
567977.782,804,-3.958774871,4.007876417,4.127469151,0.967890053,10.062,10,10
567977.982,804,-3.960079031,4.007684662,4.127248998,0.967838428,10.062,10,10
567978.183,804,-3.960079031,4.007492907,4.127028504,0.967786722,10.062,10,10
567978.382,804,-3.960079031,4.007301152,4.126809067,0.967735264,10.062,10,10
567978.582,804,-3.960079031,4.007301152,4.12658895,0.967683647,10.062,10,10
567978.783,804,-3.96073111,4.007109396,4.126368691,0.967631996,10.062,10,10
567978.983,804,-3.960079031,4.007109396,4.126148783,0.967580428,10.062,10,10
567979.182,804,-3.96073111,4.006917641,4.12592906,0.967528903,10.062,10,10
567979.382,804,-3.960079031,4.006917641,4.125709052,0.967477311,10.062,10,10
567979.582,804,-3.960079031,4.006725886,4.125488898,0.967425685,10.062,10,10
567979.782,804,-3.96073111,4.006725886,4.125268911,0.967374098,10.062,10,10
567979.983,804,-3.960079031,4.006725886,4.125048284,0.967322361,10.062,10,10
567980.182,804,-3.960079031,4.006534131,4.124828902,0.967270916,10.062,10,10
567980.383,804,-3.960079031,4.006534131,4.124608583,0.967219251,10.06527,10,10
567980.583,804,-3.960079031,4.006534131,4.124388563,0.967167657,10.06527,10,10
567980.783,804,-3.96073111,4.006342375,4.124168417,0.967116032,10.062,10,10
567980.982,804,-3.960079031,4.006342375,4.123948751,0.967064521,10.062,10,10
567981.183,804,-3.96073111,4.00615062,4.123728435,0.967012857,10.062,10,10
567981.382,804,-3.96073111,4.00615062,4.123508855,0.966961365,10.062,10,10
567981.387,804,-3.881177407,4.006917641,4.123503465,0.966960101,10.062,10,10
567981.582,804,-3.969860224,4.005958865,4.123289362,0.966909894,10.062,10,10
567981.782,804,-3.978989337,4.00576711,4.12306854,0.966858112,10.062,10,10
567981.982,804,-3.978989337,4.005575354,4.122847374,0.966806248,10.062,10,10
567982.183,804,-3.978989337,4.005575354,4.122625975,0.96675433,10.062,10,10
567982.383,804,-3.978989337,4.005575354,4.122405054,0.966702524,10.062,10,10
567982.583,804,-3.979641417,4.005383599,4.12218406,0.966650701,10.062,10,10
567982.782,804,-3.980293496,4.005383599,4.121963153,0.966598899,10.062,10,10
567982.982,804,-3.979641417,4.005191844,4.121742064,0.966547054,10.062,10,10
567983.183,804,-3.979641417,4.005191844,4.121520522,0.966495102,10.062,10,10
567983.382,804,-3.979641417,4.005191844,4.121299833,0.966443351,10.06527,10,10
567983.583,804,-3.979641417,4.005191844,4.121078328,0.966391408,10.06527,10,10
567983.783,804,-3.980293496,4.005000089,4.12085742,0.966339605,10.062,10,10
567983.983,804,-3.979641417,4.005000089,4.120636076,0.9662877,10.062,10,10
567984.183,804,-3.979641417,4.005000089,4.120415086,0.966235878,10.062,10,10
567984.382,804,-3.979641417,4.005000089,4.120194181,0.966184075,10.062,10,10
567984.582,804,-3.979641417,4.004808333,4.11997326,0.96613227,10.062,10,10
567984.782,804,-3.979641417,4.004808333,4.119752046,0.966080395,10.062,10,10
567984.982,804,-3.979641417,4.004616578,4.119530979,0.966028555,10.062,10,10
567985.182,804,-3.979641417,4.004616578,4.119309839,0.965976698,10.062,10,10
567985.382,804,-3.979641417,4.004424823,4.119088889,0.965924885,10.062,10,10
567985.387,804,-3.979641417,4.004616578,4.119083361,0.965923589,10.062,10,10
567985.582,804,-3.980293496,4.004424823,4.118867609,0.965872995,10.062,10,10
567985.782,804,-3.980293496,4.004424823,4.11864666,0.965821182,10.06527,10,10
567985.983,804,-3.979641417,4.004424823,4.118425307,0.965769275,10.06527,10,10
567986.182,804,-3.979641417,4.004233068,4.118204469,0.965717489,10.062,10,10
567986.382,804,-3.979641417,4.004233068,4.117983378,0.965665643,10.062,10,10
567986.583,804,-3.979641417,4.004233068,4.117762056,0.965613743,10.062,10,10
567986.782,804,-3.980293496,4.004233068,4.117541061,0.96556192,10.062,10,10
567986.982,804,-3.979641417,4.004041312,4.11731997,0.965510074,10.062,10,10
567987.183,804,-3.979641417,4.004041312,4.117098689,0.965458184,10.062,10,10
567987.382,804,-3.979641417,4.003849557,4.116877907,0.96540641,10.06527,10,10
567987.583,804,-3.979641417,4.003849557,4.116656445,0.965354478,10.06527,10,10
567987.783,804,-3.980293496,4.003849557,4.116435273,0.965302613,10.062,10,10
567987.983,804,-3.979641417,4.003849557,4.116214232,0.965250779,10.062,10,10
567988.183,804,-3.979641417,4.003657802,4.115993159,0.965198937,10.062,10,10
567988.383,804,-3.980293496,4.003657802,4.115771948,0.965147063,10.062,10,10
567988.582,804,-3.980293496,4.003657802,4.115551235,0.965095306,10.062,10,10
567988.782,804,-3.980293496,4.003657802,4.115329963,0.965043418,10.062,10,10
567988.983,804,-3.980293496,4.003466047,4.115108727,0.964991538,10.062,10,10
567989.182,804,-3.980293496,4.003466047,4.114887823,0.964939736,10.062,10,10
567989.382,804,-3.980293496,4.003466047,4.11466672,0.964887888,10.06527,10,10
567989.384,804,-3.980293496,4.003466047,4.114664378,0.964887339,10.06527,10,10
567989.582,804,-3.980293496,4.003274291,4.114445436,0.964835997,10.06527,10,10
567989.782,804,-3.980293496,4.003274291,4.114224458,0.964784178,10.062,10,10
567989.983,804,-3.980293496,4.003274291,4.114002912,0.964732225,10.062,10,10
567990.183,804,-3.980293496,4.003274291,4.113781879,0.964680393,10.06527,10,10
567990.383,804,-3.980293496,4.003274291,4.113560561,0.964628494,10.06527,10,10
567990.583,804,-3.980293496,4.003082536,4.113339601,0.964576679,10.062,10,10
567990.783,804,-3.980945576,4.003082536,4.113118414,0.964524811,10.062,10,10
567990.983,804,-3.980293496,4.003082536,4.112897385,0.964472979,10.06527,10,10
567991.183,804,-3.980293496,4.002890781,4.112676058,0.964421078,10.06527,10,10
